imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0261189,Pornô!,Pornô!,1981,1981,Drama,83,Brazil,Portuguese,"David Cardoso, Luiz Castellini",Ody Fraga,Dacar Produções Cinematográficas,"David Cardoso, Patrícia Scalvi, Matilde Mastrangi, Zélia Diniz, Arthur Roveder, Maristela Moreno, Liana Duval",Three erotic tales: The first episode tells the story of two lesbian high school girls; Bia (Maristela Moreno) and Maria (Patrícia Scalvi). The first one tries to convince the second to ...,5.4,228,,,,,2.0,6.0
tt0099005,Air America,Air America,1990,1990-08-10,"Action, Comedy, War",113,USA,"English, Lao",Roger Spottiswoode,"Christopher Robbins, John Eskow",Carolco Pictures,"Mel Gibson, Robert Downey Jr., Nancy Travis, Ken Jenkins, David Marshall Grant, Lane Smith, Art LaFleur, Ned Eisenberg, Marshall Bell, David Bowe, Burt Kwouk, Tim Thomerson, Harvey Jason, Sinjai Plengpanich, Natta Nantatanti",A young pilot finds himself recruited unwittingly into a covert and corrupt C.I.A. airlift organization operating in Vietnam War-era Laos.,5.8,26579,$ 35000000,$ 31053601,$ 33461269,33.0,52.0,29.0
tt3694988,How to Kill a Zombie,How to Kill a Zombie,2014,2014-05-09,"Comedy, Horror",91,USA,English,Tiffany McLean,"Ben McLean, Bill Steven McLean",Freight Train Films,"Bill Steven McLean, Ben McLean, Hannah Elaine Perry, Sheri Lee, Donald Libby, Nathan White, Christopher Walters, Gary Hauger, Juliana Spier, Joe Swenson, Sampson Sampson, Alendra Harris, Dan Blake, Darren Leighton, Erma Jones",Mack Stone is trying to raise his son Jesse to be a survivalist and a real man. Jesse just wants to do his own thing in his own way. Can they somehow learn to see eye to eye during a zombie...,4.3,204,$ 20000,,,,18.0,4.0
tt6318728,Un ange,Un ange,2018,2018-09-19,"Drama, Romance",105,"Belgium, Netherlands, Senegal","French, Wolof",Koen Mortier,"Koen Mortier, Dimitri Verhulst",Czar Film,"Vincent Rottiers, Fatou N'Diaye, Paul Bartel, Katrien Goossens, Matar Diouf, Aïcha Cissé, Lieven Noterman Nancy Debuy, Rokhaya Niang, Ba Mentor, Yankhouba Diop, Alexander Blumenthal, Makhtar Diop, Ronnie Kreeft, Mouhamadou Diarra, Kilifeu","Un Ange follows the encounter of a prostitute, Fae, and a world-famous athlete, Thierry.",5.8,297,,,,,1.0,53.0
tt0084867,Vigilante,Vigilante,1982,1983-03-04,"Action, Crime, Thriller",90,USA,English,William Lustig,Richard Vetere,Magnum Motion Pictures,"Robert Forster, Fred Williamson, Richard Bright, Rutanya Alda, Don Blakely, Joseph Carberry, Willie Colón, Joe Spinell, Carol Lynley, Woody Strode, Vincent Beck, Bo Rucker, Frank Pesce, Steve James, Randy Jurgensen","After his wife and son are brutalized by thugs and a corrupt criminal justice system puts the perpetrators back on the street, a New York City factory worker turns vigilante to find some measure of bloody justice.",6.5,2742,,$ 5091888,$ 5091888,,48.0,46.0
tt0327835,El harrif,El harrif,1983,1983-07-01,"Drama, Sport",148,Egypt,Arabic,Mohamed Khan,Mohamed Khan,,"Adel Emam, Fardous Abdel Hamid, Nagah El-Mogui, Abdallah Farghaly, Salah Nazmi, Hamdi Al Wazir, Abdalla Mahmoud, Mohga Abdel Rahman, Hafez Amin, Hussein Arar, Abu Al Saud Attiya, Umran Bahar, Lamia El Amir, Saleh El Aweil, Metawee Eweiss","The life of a football player named Fares who goes through a lot of problems due to his lack of self-discipline with his divorced wife, job, sexual desires and football.",7.4,872,,,,,,
tt0161535,Un día con el diablo,Un día con el diablo,1945,1945-11-30,"Drama, Fantasy, Comedy",100,Mexico,Spanish,Miguel M. Delgado,Jaime Salvador,Posa Films,"Cantinflas, Andrés Soler, Miguel Arenas, Susana Cora, Lauro Benítez, Roberto Corell, Manuel Dondé, Pedro Elviro, Juan García, Rafael Icardo, Pepe Nava, Óscar Pulido, José Eduardo Pérez, Salvador Quiroz, Humberto Rodríguez","A newspaper boy mistakenly goes to the army; after dying during a mission, he goes to visit the afterlife.",7.3,214,,,,,2.0,1.0
tt1314170,The Child's Eye,Tung ngan,2010,2010-10-14,Horror,97,Hong Kong,"Cantonese, English","Danny Pang, Oxide Chun Pang","Danny Pang, Oxide Chun Pang",Digital Magic,"Rainie Yang, Elanne Kong, Shawn Yue, Ka Tung Lam, Jo Kuk, Lawrence Chou, Ciwi Lam, Izz Xu, Rex Ho",A group of friends find themselves stranded in an old hotel. As they uncover the history beneath the walls they're slowly drawn into its sinister past making it harder to get out alive!,4.2,792,$ 4500000,,$ 3858231,,12.0,23.0
tt0086554,Vlyublyon po sobstvennomu zhelaniyu,Vlyublyon po sobstvennomu zhelaniyu,1982,1982-11-01,"Comedy, Drama, Romance",89,Soviet Union,Russian,Sergey Mikaelyan,"Sergey Mikaelyan, Aleksandr Vasinsky",Lenfilm Studio,"Oleg Yankovskiy, Evgeniya Glushenko, Vsevolod Shilovskiy, Irina Reznikova, Yuriy Dubrovin, Vladimir Belousov, Yuriy Kopich, Kira Kreylis-Petrova, Ivan Ufimtsev, Svetlana Shershneva, Natalya Egorova, Sergey Losev, Zinaida Afanasenko, Natalya Kononova, Nina Skomorokhova","Two people: Igor, an ex-athlete aimlessly living and chasing rubles to get drunk and Vera, an ugly duck librarian, try to find their luck by planning to fall in love with each other based on 'psychological conditioning'.",7.4,596,,,,,2.0,1.0
tt0041700,Non abbandonarmi,Not Wanted,1949,1949-06-24,Drama,91,USA,English,"Elmer Clifton, Ida Lupino","Paul Jarrico, Paul Jarrico",Emerald Productions Inc.,"Sally Forrest, Keefe Brasselle, Leo Penn, Dorothy Adams, Wheaton Chambers, Rita Lupino, Audrey Farr, Carole Donne, Ruth Clifford, Ruthelma Stevens, Virginia Mullen, Marie Harmon, Roger Anderson, Gregg Barton, Charles Seel","After a beautiful but unsophisticated girl is seduced by a worldly piano player and gives up her out-of-wedlock baby, her guilt compels her to kidnap another child.",6.9,465,$ 153000,,,,12.0,19.0
tt0066064,Uomini e filo spinato,The McKenzie Break,1970,1971-04-01,"Action, Drama, War",108,"Ireland, UK","English, German",Lamont Johnson,"William W. Norton, Sidney Shelley",Levy-Gardner-Laven,"Brian Keith, Helmut Griem, Ian Hendry, Jack Watson, Patrick O'Connell, Horst Janson, Alexander Allerson, John Abineri, Constantine Gregory, Tom Kempinski, Eric Allan, Caroline Mortimer, Mary Larkin, Gregg Palmer, Michael Sheard","During WW2, German POWs in Britain plot to escape from their prison camp in Scotland.",6.5,1381,,,,,21.0,10.0
tt1735945,¿Para qué sirve un oso?,¿Para qué sirve un oso?,2011,2011-04-01,Comedy,113,Spain,Spanish,Tom Fernández,Tom Fernández,Alta Producción,"Geraldine Chaplin, Oona Chaplin, Javier Cámara, Gonzalo de Castro, Sira García, Jesse Johnson, Emma Suárez","Guillermo discovers plant-life in the Arctic and, becoming depressed about the prospects of conservation, returns to Spain to see his brother Alejandro, who is obsessed with trying to get ...",5.4,498,,,$ 1489553,,,1.0
tt0069497,"Dimmi, dove ti fa male?",Where Does It Hurt?,1972,1972-07-24,"Comedy, Crime",87,USA,English,Rod Amateau,"Rod Amateau, Budd Robinson",Josef Shaftel Productions Inc.,"Peter Sellers, Jo Ann Pflug, Rick Lenz, Harold Gould, Eve Bruce, Hope Summers, Pat Morita, Paul Lambert, Norman Alden, Keith Allison, Brett Halsey, Albert Reed, Jean Byron, J. Edward McKinley, Dodie Warren","A corrupt hospital administrator decides to get as much money as possible from the patients by any means necessary - lie, cheat or steal.",5.4,417,,,,,30.0,8.0
tt1646212,Deep Dark Canyon,Deep Dark Canyon,2013,2013-04-23,"Action, Drama, Thriller",90,USA,English,"Abe Levy, Silver Tree","Abe Levy, Silver Tree",Colorfast Pictures,"Ted Levine, Spencer Treat Clark, Nick Eversman, Martin Starr, Michael Bowen, Matthew Lillard, Justine Bateman, Abraham Benrubi, Brandon Barrera, Micha Borodaev, Amaryllis Borrego, Noel Carpenter, Nicolas Christenson, Greg Cipes, Jim Craig","After a hunting accident leaves the town mayor dead, teenage brothers Nate and Skylar go on the run from the mayor's family, who have declared open season on them.",5.0,953,,,,,9.0,8.0
tt0316465,Mi chiamano Radio,Radio,2003,2004-05-14,"Biography, Drama, Sport",109,USA,English,Michael Tollin,Mike Rich,Revolution Studios,"Cuba Gooding Jr., Ed Harris, Alfre Woodard, S. Epatha Merkerson, Brent Sexton, Chris Mulkey, Sarah Drew, Riley Smith, Patrick Breen, Debra Winger, Bill Roberson, Kenneth H. Callender, Michael Harding, Charles Garren, Rebecca Koon",The story of a high school coach and the developmentally challenged man who he took under his wing.,6.9,37674,$ 35000000,$ 52333738,$ 53293628,38.0,202.0,78.0
tt1283542,A Numbers Game,A Numbers Game,2010,2010-04-15,Comedy,76,USA,English,James Van Alden,James Van Alden,Van Alden Pictures,"Madison Walls, Steven Bauer, Ken Howard, Alice L. Walker, Hanna Hall, Sy Richardson, Sara Fletcher, Robert Lewis Stephenson, Jonathan Bray, John A. Graham, Cara Jedell, Shannon Gayle Hurd, Evelyn Edwards, Craig Robert Young, Diana Newton","Neal is a good looking, smooth talking, killer deal closer, who can sell anything to anyone at any time. For Neal, sales is just a numbers game; you can't sell to everyone, but you make enough calls in one day and you will make money. For.",3.7,226,$ 1900000,,,,5.0,
tt0082509,Heavy Metal,Heavy Metal,1981,1982-02-21,"Animation, Adventure, Fantasy",86,Canada,English,"Gerald Potterton, John Bruno","Daniel Goldberg, Len Blum",Columbia Pictures,"Don Francks, Caroline Semple, Richard Romanus, Susan Roman, Al Waxman, Harvey Atkin, John Candy, Glenis Wootton Gross, Marilyn Lightstone, Jackie Burroughs, Martin Lavut, August Schellenberg, John Vernon, Eugene Levy, Joe Flaherty","A glowing green orb - which embodies ultimate evil - terrorizes a young girl with an anthology of bizarre and fantastic stories of dark fantasy, eroticism and horror.",6.7,30879,$ 9300000,$ 546545,$ 546545,51.0,179.0,70.0
tt0084745,Il mostro della palude,Swamp Thing,1982,1982-02-19,"Horror, Sci-Fi",91,USA,English,Wes Craven,Wes Craven,DC Comics,"Louis Jourdan, Adrienne Barbeau, Ray Wise, David Hess, Nicholas Worth, Don Knight, Al Ruban, Dick Durock, Ben Bates, Nannette Brown, Reggie Batts, Mimi Craven, Karen Price, Bill Erickson, Dov Gottesfeld","After a violent incident with a special chemical, a research scientist is turned into a swamp plant monster.",5.4,12753,$ 3000000,,,50.0,90.0,108.0
tt0366621,Inuyasha the Movie - Il castello al di là dello specchio,Inuyasha - Kagami no naka no mugenjou,2002,2002-12-21,"Action, Animation, Comedy",99,Japan,"Japanese, English",Toshiya Shinohara,"Katsuyuki Sumizawa, Rumiko Takahashi",Shogakukan Production,"Kappei Yamaguchi, Satsuki Yukino, Kôji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Noriko Hidaka, Ken'ichi Ogata, Toshiyuki Morikawa, Izumi Ôgami, Yukana Nogami, Akiko Yajima, Toshihiko Nakajima, Yuzuru Fujimoto, Yûji Ueda, Akiko Nakagawa","Inuyasha and company have finally destroyed Naraku. And each start to go in their separate ways. Sango going to find her younger brother Kohaku; Miroku back to his old home; Inuyasha, ...",7.5,1831,,,$ 7506630,,12.0,8.0
tt0107604,Morning Glory,Morning Glory,1993,1993-09-17,Drama,96,"USA, Canada",English,Steven Hilliard Stern,"Charles Jarrott, Deborah Raffin",Dove Audio,"Christopher Reeve, Deborah Raffin, Lloyd Bochner, Nina Foch, Helen Shaver, J.T. Walsh, Susan Astley, Ian Black, Leslie Carlson, Todd Duckworth, Tom Heaton, Walter Marsh, Stephen E. Miller, Scott Owen, Joel Palmer",An ex-convict who is on parole is accused of murdering a loose woman in the town where he works.,6.6,388,,$ 28409,$ 28409,,10.0,2.0
tt0994917,Adventure Scouts,Adventure Scouts,2010,2010-10-02,"Action, Adventure, Comedy",83,USA,English,Jim Fitzpatrick,Jim Fitzpatrick,AJ Productions,"Jim Fitzpatrick, Jodi Knotts, Jim Kelly, Corbin Timbrook, Jadon Cal Fitzpatrick, Matt Geiger, Simeon Rice, Chidi Ahanotu, Orestes Destrade, Michael Alstott, Tony Senzamici, Brianna Ward, Skylar Ward, Kathryn Church, Morgan Craven",A group of kids take down a motorcycle gang.,6.0,1601,$ 500000,,,,17.0,1.0
tt5539474,Corps étranger,Corps étranger,2016,2017-02-22,Drama,92,"Tunisia, France","French, Arabic",Raja Amari,Raja Amari,Mon Voisin Productions,"Hiam Abbass, Sarra Hannachi, Salim Kechiouche, Marc Brunet, Majd Mastoura","After a young Tunisian woman informs on her radical Islamist brother, she arrives illegally in France, finding danger as well as hope.",6.5,152,,,,,2.0,16.0
tt1323605,Suck,Suck,2009,2011-02-05,"Comedy, Horror, Music",91,Canada,English,Rob Stefaniuk,Rob Stefaniuk,Capri Films,"Rob Stefaniuk, Jessica Paré, Paul Anthony, Mike Lobel, Chris Ratz, Alice Cooper, Moby, Henry Rollins, Iggy Pop, Dimitri Coats, Dave Foley, Alex Lifeson, Malcolm McDowell, Carole Pope, Barbara Mamabolo",A comedy centered on a rock 'n' roll band that will do anything to become famous.,6.1,4305,,$ 1167,,,37.0,58.0
tt0315000,El Cid: La leggenda,El Cid: La leyenda,2003,2004-11-12,"Animation, Adventure, Biography",90,Spain,Spanish,Jose Pozo,Jose Pozo,Castelao Producciones,"Nacho Castaño, Manel Fuentes, Sancho Gracia, Carlos Latre, Loles León, Molly Malcolm, Miguel Pernas, Natalia Verbeke, Alex Warner, Joshua Zamrycki","Rodrigo's life as a child was a noble and happy one, he entered school at a young age. Often he went on adventures with his best friend Sancho and often visited his beloved one Jimena, the ...",5.5,806,EUR 8000000,,$ 4055659,,6.0,5.0
tt0054860,Everything's Ducky,Everything's Ducky,1961,1962-04-26,"Comedy, Fantasy",80,USA,English,Don Taylor,"Benedict Freedman, John Fenton Murray",Barbroo Productions,"Mickey Rooney, Buddy Hackett, Jackie Cooper, Joanie Sommers, Roland Winters, Elizabeth MacRae, Gene Blakely, Gordon Jones, Richard Deacon, James Millhollin, Jimmy Cross, Robert B. Williams, King Calder, Ellie Kent, William Hellinger",Two sailors sneak a talking duck on board their ship. Complications ensue.,4.6,114,,,,,9.0,3.0
tt1138489,Personal Effects,Personal Effects,2009,2009-03-27,Drama,106,"USA, Germany, Canada",English,David Hollander,"David Hollander, Rick Moody",Insight Film Studios,"Michelle Pfeiffer, Ashton Kutcher, Kathy Bates, Spencer Hudson, John Mann, David Lewis, Rob LaBelle, Aleks Paunovic, Brian Markinson, Sarah Lind, Ali Skovbye, Kyle Toy, Dean Wray, Brock Johnson, Mary Black",A 24 y.o. wrestler/McJob man meets a mom 20+ years older at group therapy for family of murder victims (sister and husband). He helps her deaf teenage son. She invites him to weddings. They await convictions on the murder trials.,6.2,8197,,,$ 471645,,36.0,13.0
tt0035308,Seven Miles from Alcatraz,Seven Miles from Alcatraz,1942,1943-01-08,"Action, Drama, Thriller",62,USA,"English, German",Edward Dmytryk,"John D. Klorer, Joseph Krumgold",RKO Radio Pictures,"James Craig, Bonita Granville, Frank Jenks, Cliff Edwards, George Cleveland, Erford Gage, Tala Birell, John Banner, Otto Reichow","After Pearl Harbor, convicts at Alcatraz prison live in fear of bomb attacks, driving Champ Larkin and his pal Jimbo to a desperate escape attempt which lands them on a tiny lighthouse ...",5.7,251,,,,,8.0,5.0
tt5289170,Laali Ki Shaadi Mein Laaddoo Deewana,Laali Ki Shaadi Mein Laaddoo Deewana,2017,2017-04-07,"Comedy, Drama, Musical",130,India,Hindi,Manish Harishankar,Manish Harishankar,Star Entertainment Worldwide,"Gurmeet Choudhary, Bharat Dungrani, Akshara Haasan, Darshan Jariwala, Kavitta, Ravi Kishan, Sanjay Mishra, Suhasini Mulay, Muneesh Sappel, Vivaan Shah, Saurabh Shukla, Kavitta Verma",Laali and Ladoo get trapped in a royal wedding that takes place in Vadodara.,3.8,118,,,,,2.0,1.0
tt0034798,La chiave di vetro,The Glass Key,1942,1947-06-03,"Crime, Drama, Film-Noir",85,USA,English,Stuart Heisler,"Jonathan Latimer, Dashiell Hammett",Paramount Pictures,"Brian Donlevy, Veronica Lake, Alan Ladd, Bonita Granville, Richard Denning, Joseph Calleia, William Bendix, Frances Gifford, Donald MacBride, Margaret Hayes, Moroni Olsen, Eddie Marr, Arthur Loft, George Meader, Tom Dugan",A crooked politician finds himself being accused of murder by a gangster from whom he refused help during a re-election campaign.,7.1,5401,,,,,69.0,48.0
tt0111431,Trappola nella notte,Till the End of the Night,1995,1995-05-09,Drama,90,USA,English,Larry Brand,Larry Brand,Motion Picture Corporation of America (MPCA),"Scott Valentine, Katherine Kelly Lang, John Enos III, Mary Fanaro, David Keith, Roger Clinton, Malissa Feruzzi, Jessica Dubron, Kendall Cunningham, Jason Larimore, Eric Briant Wells, David Jean Thomas, Angela Scott, Traylor Howard, Grant Owens","A woman is stalked and eventually kidnapped by her psychotic ex-husband. Her present husband, who wasn't even aware that his wife had been previously married, is initially caught in a ...",3.7,111,,,,,1.0,1.0
tt1504403,Husk,Husk,2011,2011-11-24,"Horror, Thriller",83,"USA, Canada",English,Brett Simmons,"Brett Simmons, Brett Simmons",After Dark Films,"Devon Graye, Wes Chatham, C.J. Thomason, Tammin Sursok, Ben Easter, Josh Skipworth, Nick Toussaint, Michael Cornelison, Aaron Harpold, Candice Rose","A group of friends stranded near a desolate cornfield find shelter in an old farmhouse, though they soon discover the dwelling is the center of a supernatural ritual.",5.2,9320,,,,,58.0,58.0
tt0063684,Radiografia di un colpo d'oro,"Las Vegas, 500 millones",1968,1969-02-06,"Crime, Drama",124,"Spain, Italy, France, West Germany, USA",Spanish,Antonio Isasi-Isasmendi,"Antonio Isasi-Isasmendi, Lluís Josep Comerón",Capitole Films,"Gary Lockwood, Elke Sommer, Lee J. Cobb, Jack Palance, Georges Géret, Gustavo Re, Daniel Martín, Maurizio Arena, Armand Mestral, Fabrizio Capucci, Enrique Ávila, Gérard Tichy, Jean Servais, Roger Hanin, Ingrid Spaey",A casino blackjack dealer plots with his girlfriend and a group of criminals to hijack and rob an armored car carrying a $7 million in cash while it's in route between Las Vegas and Los Angeles.,6.2,498,,,,,15.0,8.0
tt0089129,Dance - Voglia di successo,Fast Forward,1985,1985-02-15,"Drama, Musical",110,USA,English,Sidney Poitier,"Richard Wesley, Timothy March",Columbia Pictures,"John Scott Clough, Don Franklin, Tamara Mark, Tracy Silver, Cindy McGee, Gretchen Palmer, Monique Cintron, Debra Varnado, Noel Conlon, Karen Kopins, Irene Worth, Sam McMurray, Michael DeLorenzo, Doris Belack, David White","Eight young people from Ohio, who are dancers, come to New York City to compete in a major talent competition. But, when they get there, they learn that they have to wait some time before ...",5.8,603,,$ 2791350,$ 2791350,,15.0,3.0
tt0146468,Barrio,Barrio,1998,1998-10-02,Drama,94,"Spain, France",Spanish,Fernando León de Aranoa,Fernando León de Aranoa,Canal+ España,"Críspulo Cabezas, Timy Benito, Eloi Yebra, Marieta Orozco, Alicia Sánchez, Enrique Villén, Francisco Algora, Chete Lera, Claude Pascadel, Pedro Miguel Martínez, Daniel Guzmán, Lluvia Rojo, Nicolas Abraham, Concha Gómez Conde, Pepo Oliva",A coming-of-age story in the vein of CITY OF GOD and KIDS - available for the first time in the U.S.!,7.1,2606,,,,,11.0,2.0
tt0120512,Wild America,Wild America,1997,1997-07-02,"Action, Adventure, Comedy",106,USA,English,William Dear,David Michael Wieger,Morgan Creek Entertainment,"Jonathan Taylor Thomas, Devon Sawa, Scott Bairstow, Frances Fisher, Jamey Sheridan, Tracey Walter, Don Stroud, Zack Ward, Claudia Stedelin, Anastasia Spivey, Leighanne Littrell, Amy Lee Douglas, Sonny Shroyer, Rachel Fowler, Jennifer Crumbley",Three brothers who are obsessed with animals are given permission from their parents to travel around America with a camera documenting wildlife.,6.4,6702,,$ 7342923,$ 7342923,,36.0,27.0
tt9261218,Il sommelier,Uncorked,2020,2020-03-27,Drama,104,USA,English,Prentice Penny,Prentice Penny,Netflix,"Courtney B. Vance, Lashun Pollard, Michael Mobley, Robert Cox, Mamoudou Athie, Sasha Compère, Alicia Ester, Niecy Nash, Kelly Jenrette, Melissia Lomax, Bernard David Jones, Bob Geabhart, Matthew Glave, Princeton James, Phyllis Johnson",Elijah must balance his dream of becoming a master sommelier with his father's expectations that he carry on the family's Memphis BBQ joint.,6.2,3608,,,,62.0,57.0,34.0
tt0044323,About Face,About Face,1952,1952-11-03,"Comedy, Musical, Romance",94,USA,English,Roy Del Ruth,"Peter Milne, John Monks Jr.",Warner Bros.,"Gordon MacRae, Eddie Bracken, Dick Wesson, Virginia Gibson, Phyllis Kirk, Aileen Stanley Jr., Joel Grey, Larry Keating, Cliff Ferre, John Baer, James Best","Three friends enter military school together, but 2 of them don't know that the 3rd one is secretly married.",5.4,114,,,,,7.0,3.0
tt0357058,Pupendo,Pupendo,2003,2003-03-27,"Comedy, Drama, Family",120,Czech Republic,Czech,Jan Hrebejk,"Petr Sabach, Petr Jarchovský",Total HelpArt T.H.A.,"Bolek Polívka, Eva Holubová, Jaroslav Dusek, Jirí Pecha, Vilma Cibulková, Lukás Baborský, Vojtech Svoboda, Nikola Pesková, Matej Nechvátal, Jan Drozda, Pavel Liska, Bohumil Klepl, Boris Hybner, Zuzana Krónerová, Zuzana Michnová","A bittersweet comedy set just prior to 1984, during the era of 'practical socialism'. For political reasons, Bedrich Mára (",7.2,1348,CZK 30000000,,$ 3043257,,7.0,2.0
tt2769184,Debug,Debug,2014,2015-02-07,"Horror, Sci-Fi",86,Canada,English,David Hewlett,David Hewlett,Copperheart Entertainment,"Tenika Davis, Jason Momoa, Adrian Holmes, Kjartan Hewitt, Kyle Mac, Jadyn Wong, Sidney Leeder, Adam Butcher, Jeananne Goossen, Jessica Phillips, Dylan Harman, Allison Brennan, Kate Hewlett, Nathaniel Bacon, Meher Pavri","Six young computer hackers, sent to work on a derelict spaceship, are forced to match wits with a vengeful artificial intelligence that would kill to be human.",4.3,2244,,,,,38.0,30.0
tt1745784,Peace and Riot,Peace and Riot,2013,2013-06-04,Comedy,88,USA,English,Damion Stephens,Damion Stephens,Unknown Productions,"Ben Savage, Anna Pheil, Richard Riehle, Janet Wood, Jake Busey, Juliana Acosta, Sonja Aguilar, Jason 'Kulayd' Clayton, John Dobroth, Natallie Dianna Garcia, Tricia Harbert, Kyla Hernandez, Christina Holland, Anam Jan, Bo Jaxon","Looking for inspiration, a wild LA Musician and a buttoned up novelist will unexpectedly end up double booked at a remote cabin retreat. Sparks will fly when this odd couple is trapped together looking to beat writers block.",4.0,204,,,,,4.0,1.0
tt0038246,La sfida di king kong,White Pongo,1945,1945-11-02,"Adventure, Comedy",71,USA,English,Sam Newfield,"Raymond L. Schrock, Raymond L. Schrock",Sigmund Neufeld Productions,"Richard Fraser, Maris Wrixon, Lionel Royce, Al Eben, Gordon Richards, Michael Dyne, George Lloyd, Larry Steers, Milton Kibbee, Egon Brecher, Joel Fluellen","Hunters and scientists venture into the jungle to track down a savage albino gorilla, which they believe could be the missing link between man and ape.",2.9,512,,,,,26.0,16.0
